
---------- Begin Simulation Statistics ----------
final_tick                                 5196283500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  73009                       # Simulator instruction rate (inst/s)
host_mem_usage                                1206052                       # Number of bytes of host memory used
host_op_rate                                   130989                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   265.24                       # Real time elapsed on the host
host_tick_rate                               19590677                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    19365005                       # Number of instructions simulated
sim_ops                                      34743763                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.005196                       # Number of seconds simulated
sim_ticks                                  5196283500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  10420290                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  5849462                       # number of cc regfile writes
system.cpu.committedInsts                    19365005                       # Number of Instructions Simulated
system.cpu.committedOps                      34743763                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.536667                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.536667                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   2199664                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  3626405                       # number of floating regfile writes
system.cpu.idleCycles                           95144                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                21644                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  3320951                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     3.393211                       # Inst execution rate
system.cpu.iew.exec_refs                     12154668                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    4102041                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  112753                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               8079618                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                386                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               463                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              4156853                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            35526819                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               8052627                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             48154                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              35264177                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    106                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                122748                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  19951                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                123295                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            518                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        16653                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect           4991                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  33406743                       # num instructions consuming a value
system.cpu.iew.wb_count                      35235106                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.714076                       # average fanout of values written-back
system.cpu.iew.wb_producers                  23854943                       # num instructions producing a value
system.cpu.iew.wb_rate                       3.390414                       # insts written-back per cycle
system.cpu.iew.wb_sent                       35248526                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 55712957                       # number of integer regfile reads
system.cpu.int_regfile_writes                24229397                       # number of integer regfile writes
system.cpu.ipc                               1.863351                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.863351                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     65.53% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     65.53% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead              6013643     17.03%     82.56% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite             3071682      8.70%     91.26% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead         2049800      5.80%     97.07% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite        1035578      2.93%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               35312331                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                 5206971                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads            10406146                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses      5186610                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes            5281608                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      959135                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.027161                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  549367     57.28%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     57.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                   1017      0.11%     57.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     57.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      8      0.00%     57.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     5      0.00%     57.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     57.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     57.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    8      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     57.39% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                 396579     41.35%     98.73% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  5179      0.54%     99.27% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead              2001      0.21%     99.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             4971      0.52%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               30961669                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           71478480                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     30048496                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          31028765                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   35526431                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  35312331                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 388                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined          783050                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued              3405                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            352                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined       991947                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      10297424                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         3.429239                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.938014                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             1305325     12.68%     12.68% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1              323780      3.14%     15.82% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             1718686     16.69%     32.51% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             1354310     13.15%     45.66% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             2432219     23.62%     69.28% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             1629116     15.82%     85.10% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             1218110     11.83%     96.93% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              221891      2.15%     99.09% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               93987      0.91%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        10297424                       # Number of insts issued each cycle
system.cpu.iq.rate                           3.397845                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           2576239                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           757918                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              8079618                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores             4156853                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                18284967                       # number of misc regfile reads
system.cpu.misc_regfile_writes                     36                       # number of misc regfile writes
system.cpu.numCycles                         10392568                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             929                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                  1034                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests          229                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests          7278                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            6                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests         8369                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops           77                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests        18274                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops             77                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           500                       # Clock period in ticks
system.cpu.branchPred.lookups                 3409733                       # Number of BP lookups
system.cpu.branchPred.condPredicted           1660001                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect             21809                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              1376650                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 1369801                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.502488                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                  571964                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                991                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups          539844                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits             532612                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             7232                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          336                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts          731750                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls              36                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts             18393                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     10194464                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     3.408101                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     3.204273                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0         2513353     24.65%     24.65% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1         1310086     12.85%     37.51% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         1754276     17.21%     54.71% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3          827843      8.12%     62.83% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4          600880      5.89%     68.73% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5           86522      0.85%     69.58% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6           63943      0.63%     70.20% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7           78680      0.77%     70.98% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         2958881     29.02%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total     10194464                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted             19365005                       # Number of instructions committed
system.cpu.commit.opsCommitted               34743763                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                    12049572                       # Number of memory references committed
system.cpu.commit.loads                       7970902                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                           0                       # Number of memory barriers committed
system.cpu.commit.branches                    3279695                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                    5165664                       # Number of committed floating point instructions.
system.cpu.commit.integer                    32565744                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                563409                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass        97178      0.28%      0.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu     19942484     57.40%     57.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult       516166      1.49%     59.16% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv        54072      0.16%     59.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd      1515774      4.36%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt           64      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd          372      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu        20795      0.06%     63.74% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     63.74% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt        10808      0.03%     63.77% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc        27759      0.08%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift          225      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     63.86% # Class of committed instruction
