
---------- Begin Simulation Statistics ----------
final_tick                                 5194255500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  81478                       # Simulator instruction rate (inst/s)
host_mem_usage                                1207072                       # Number of bytes of host memory used
host_op_rate                                   146184                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   237.67                       # Real time elapsed on the host
host_tick_rate                               21855005                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    19364844                       # Number of instructions simulated
sim_ops                                      34743451                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.005194                       # Number of seconds simulated
sim_ticks                                  5194255500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  10421110                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  5848922                       # number of cc regfile writes
system.cpu.committedInsts                    19364844                       # Number of Instructions Simulated
system.cpu.committedOps                      34743451                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.536462                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.536462                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   2189506                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  3623596                       # number of floating regfile writes
system.cpu.idleCycles                           93785                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                18523                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  3318426                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     3.390379                       # Inst execution rate
system.cpu.iew.exec_refs                     12151596                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    4096308                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  189260                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               8089979                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 47                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               403                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              4121989                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            35479094                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               8055288                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             46972                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              35220998                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    968                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                121163                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  18146                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                124523                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            521                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        13355                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect           5168                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  33392278                       # num instructions consuming a value
system.cpu.iew.wb_count                      35187504                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.713618                       # average fanout of values written-back
system.cpu.iew.wb_producers                  23829346                       # num instructions producing a value
system.cpu.iew.wb_rate                       3.387155                       # insts written-back per cycle
system.cpu.iew.wb_sent                       35201436                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 55688691                       # number of integer regfile reads
system.cpu.int_regfile_writes                24192321                       # number of integer regfile writes
system.cpu.ipc                               1.864063                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.864063                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::FloatMemRead         2052660      5.82%     97.06% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite        1035451      2.94%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               35267970                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                 5197663                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads            10386399                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses      5174654                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes            5230522                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      907897                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.025743                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  555409     61.18%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     61.18% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                   1010      0.11%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     18      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     5      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                   16      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     61.29% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                 339709     37.42%     98.71% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  3764      0.41%     99.12% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead              3006      0.33%     99.45% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             4960      0.55%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               30877634                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           71355692                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     30012850                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          30984723                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   35479045                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  35267970                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                  49                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined          735637                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued              3527                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved             13                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined       921171                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      10294727                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         3.425829                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.933300                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             1268358     12.32%     12.32% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1              371593      3.61%     15.93% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             1713385     16.64%     32.57% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             1389984     13.50%     46.08% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             2403275     23.34%     69.42% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             1603141     15.57%     84.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             1245456     12.10%     97.09% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              198166      1.92%     99.02% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8              101369      0.98%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        10294727                       # Number of insts issued each cycle
system.cpu.iq.rate                           3.394901                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           2571182                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           859578                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              8089979                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores             4121989                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                18267676                       # number of misc regfile reads
system.cpu.misc_regfile_writes                     36                       # number of misc regfile writes
system.cpu.numCycles                         10388512                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             929                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                  1034                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests          141                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests          7184                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests           11                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests         8986                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops          153                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests        19428                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops            153                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           500                       # Clock period in ticks
system.cpu.branchPred.lookups                 3405611                       # Number of BP lookups
system.cpu.branchPred.condPredicted           1658076                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect             20047                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              1384642                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 1377546                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.487521                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                  573909                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                990                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups          538677                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits             532245                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             6432                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          332                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts          684275                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls              36                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts             16579                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     10197082                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     3.407195                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     3.206045                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0         2520286     24.72%     24.72% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1         1313875     12.88%     37.60% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         1747082     17.13%     54.73% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3          825935      8.10%     62.83% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4          598148      5.87%     68.70% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5           86399      0.85%     69.55% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6           64717      0.63%     70.18% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7           80402      0.79%     70.97% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         2960238     29.03%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total     10197082                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted             19364844                       # Number of instructions committed
system.cpu.commit.opsCommitted               34743451                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                    12049546                       # Number of memory references committed
system.cpu.commit.loads                       7970878                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                           0                       # Number of memory barriers committed
system.cpu.commit.branches                    3279651                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                    5165664                       # Number of committed floating point instructions.
system.cpu.commit.integer                    32565433                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                563408                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass        97177      0.28%      0.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu     19942199     57.40%     57.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult       516166      1.49%     59.16% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv        54072      0.16%     59.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd      1515774      4.36%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt           64      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd          372      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     63.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu        20795      0.06%     63.74% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     63.74% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt        10808      0.03%     63.77% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc        27759      0.08%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift          225      0.00%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     63.85% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     63.85% # Class of committed instruction
